number,quote
1219,"And theres Mr. Blatt giving round copies to everybody without so much as asking first. He gave one to you, M."
1220,Get a doctor—as quick as you possibly can. But Im afraid—very much afraid—it may be too late.
1221,I dont believe it. I dont believe Linda killed her. Surely its impossible—on the evidence!
1222,"But I was with her, M. I was with her up to a quarter to twelve. I told the police so."
1223,Your evidence gave her an alibi—yes. But what was your evidence based on? It was based on Linda Marshalls own wristwatch. You do not know of your own knowledge that it was a quarter to twelve when you left her—you only know that she told you so. You said yourself the time seemed to have gone very fast.
1224,"I am sorry to ask you this, but will you tell just what you were thinking about during that walk?"
1225,"I suppose—if it is necessary… I was considering the question of—of leaving here. Just going away without telling my husband. I—I was very unhappy just then, you see."
1226,"Exactly. You were concerned over taking a step of some importance. You were, I should say, deaf and blind to your surroundings. You probably walked very slowly and occasionally stopped for some minutes whilst you puzzled things out."
1227,"How clever you are. It was just like that. I woke up from a kind of dream just outside the hotel and hurried in thinking I should be very late, but when I saw the clock in the lounge I realized I had plenty of time."
1228,"And Ill tell you this, M. Ruth—my wife—was innocent. That I know with complete and absolute certainty. In the intimacy of our life I could not have been deceived. She was an innocent victim of circumstances."
1229,And I dont believe that Linda killed Arlena. Its ridiculous—absurd!
1230,"Do you believe that letter, then, to be a forgery?"
1231,"Then if she wrote it, there are only two explanations. Either she wrote it in all good faith, knowing herself to be the murderess or—or, I say—she wrote it deliberately to shield someone else, someone whom she feared was suspected."
1232,"No, I think that idea is absurd. Linda may have realized that I was regarded with suspicion at first. But she knew definitely by now that that was over and done with—that the police had accepted my alibi and turned their attention elsewhere."
1233,And supposing that it was not so much that she thought that you were suspected as that she knew you were guilty.
1234,"I wonder. There are, you know, several possibilities about Mrs. Marshalls death. There is the theory that she was being blackmailed, that she went that morning to meet the blackmailer and that the blackmailer killed her. There is the theory that Pixy Cove and Cave were being used for drug running, and that she was killed because she accidentally learned something about that. There is a third possibility—that she was killed by a religious maniac. And there is a fourth possibility—you stood to gain a lot of money by your wifes death, Captain Marshall?"
1235,I mean that this is not a crime that was committed single-handed. Two people were in it. It is quite true that you could not have typed that letter and at the same time gone to the cove—but there would have been time for you to have jotted down that letter in shorthand—and for someone else to have typed it in your room while you yourself were absent on your murderous errand.
1236,"You were very obviously upset and surprised by her nonappearance. Almost too obviously, perhaps. It is my theory, Mr. Redfern, that she went to Pixy Cove to meet you, and that she did meet you, and that you killed her there as you had planned to do."
1237,Is it daft you are? I was with you on the beach until I went round in the boat with Miss Brewster and found her dead.
1238,You killed her after Miss Brewster had gone off in the boat to fetch the police. Arlena Marshall was not dead when you got to the beach. She was waiting hidden in the cave until the coast could be clear.
1239,"You will be interested to hear that both you and your wife Christine were easily recognized and picked out by the Surrey police from a group of people photographed here. They identified you both at once as Edward Corrigan and Christine Deverill, the young woman who found the body."
1240,"Yes, you make one see it all. But thats the story from the other side. You havent told us how you came to get at the truth?"
1241,"Oh, poor child, poor child. And I thought—I imagined—something quite different—that she knew something which would—"
1242,"I know what it was you thought. Actually your manner frightened Linda still further. She believed that her action had really brought about Arlenas death and that you knew it. Christine Redfern worked on her too, introducing the idea of the sleeping tablets to her mind, showing her the way to a speedy and painless expiation of her crime. You see, once Captain Marshall was proved to have an alibi, it was vital for a new suspect to be found. Neither she nor her husband knew about the dope smuggling. They fixed on Linda to be the scapegoat."
1243,"Its just been too wonderful—hearing just exactly how you got your results. Its every bit as fascinating as a lecture on criminology—in fact it is a lecture on criminology. And to think my magenta wool and that sunbathing conversation actually had something to do with it? That really makes me too excited for words, and Im sure Mr. Gardener feels the same, dont you, Odell?"
1244,Mr. Gardener too was of assistance to me. I wanted the opinion of a sensible man about Mrs. Marshall. I asked Mr. Gardener what he thought of her.
1245,"Thats the kind of thing men always say to their wives,"
